package,URI,hasLink
package#ProcessComms,domain#R-HuDFsXSS,domain#Link-Service-receives-Data
package#ProcessComms,domain#R-HuDFsXSS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-HuDFTCS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-HuDFTCS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-HuDFTCS,domain#Link-Client-enablesUserOutput-Data
package#ProcessComms,domain#R-HuDFTCS,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-HuDFTCS,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#ProcessComms,domain#R-HuDFTCS,domain#Link-DataFlow-flowsTo-Client
package#ProcessComms,domain#R-HuDFTCS,domain#Link-Human-interactsRemotelyWith-Client
package#ProcessComms,domain#R-HuDSrXSS,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-HuDSrXSS,domain#Link-CHost-storesCopy-DataCopy
package#ProcessComms,domain#R-HuDSrXSS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-HuDSrXSS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-HuDSrXSS,domain#Link-Client-crudr-DataCopy
package#ProcessComms,domain#R-HuDSrXSS,domain#Link-DataAccess-usedBy-Client
package#ProcessComms,domain#R-HuDSrXSS,domain#Link-DataAccess-usedFor-Data
package#ProcessComms,domain#R-HuDSrXSS,domain#Link-DataCopy-fulfils-DataAccess
package#ProcessComms,domain#R-HuDSrXSS,domain#Link-HostManager-manages-SHost
package#ProcessComms,domain#R-HuDSrXSS,domain#Link-Human-interactsRemotelyWith-Client
package#ProcessComms,domain#R-HuDSrXSS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-HuDSsXSS,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-HuDSsXSS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-HuDSsXSS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-HuDSsXSS,domain#Link-DataAccess-usedBy-Service
package#ProcessComms,domain#R-HuDSsXSS,domain#Link-DataAccess-usedFor-Data
package#ProcessComms,domain#R-HuDSsXSS,domain#Link-DataCopy-fulfils-DataAccess
package#ProcessComms,domain#R-HuDSsXSS,domain#Link-HostManager-manages-SHost
package#ProcessComms,domain#R-HuDSsXSS,domain#Link-Human-interactsRemotelyWith-Client
package#ProcessComms,domain#R-HuDSsXSS,domain#Link-Service-crudr-DataCopy
package#ProcessComms,domain#R-HuDSsXSS,domain#Link-Service-receives-Data
package#ProcessComms,domain#R-HuDSsXSS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-HuDSsXSS,domain#Link-SHost-storesCopy-DataCopy
package#ProcessComms,domain#R-HuDSTCS,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-HuDSTCS,domain#Link-CHost-storesCopy-DataCopy
package#ProcessComms,domain#R-HuDSTCS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-HuDSTCS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-HuDSTCS,domain#Link-Client-enablesUserOutput-Data
package#ProcessComms,domain#R-HuDSTCS,domain#Link-DataCopy-copyOf-Data
package#ProcessComms,domain#R-HuDSTCS,domain#Link-Human-interactsRemotelyWith-Client
package#ProcessComms,domain#R-HuHW2ACE,domain#Link-ClientChannel-channelFrom-WebBrowser
package#ProcessComms,domain#R-HuHW2ACE,domain#Link-ClientChannel-channelTo-MUA
package#ProcessComms,domain#R-HuHW2ACE,domain#Link-HostAccess-accessFrom-Space
package#ProcessComms,domain#R-HuHW2ACE,domain#Link-HostAccess-accessTo-Host
package#ProcessComms,domain#R-HuHW2ACE,domain#Link-Host-hosts-WebBrowser
package#ProcessComms,domain#R-HuHW2ACE,domain#Link-Human-interactsRemotelyWith-WebBrowser
package#ProcessComms,domain#R-HuHW2ACE,domain#Link-WebBrowser-uses-MUA
package#ProcessComms,domain#R-HuiHCCCS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-HuiHCCCS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-HuiHCCCS,domain#Link-Host-hosts-Client
package#ProcessComms,domain#R-HuiHCCCS,domain#Link-Host-locatedIn-Space
package#ProcessComms,domain#R-HuiHCCCS,domain#Link-Human-interactsWith-Client
package#ProcessComms,domain#R-HuiHCCCS,domain#Link-Human-interactsWith-Host
package#ProcessComms,domain#R-HuiHCCCS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-HuiHrCCCS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-HuiHrCCCS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-HuiHrCCCS,domain#Link-Host-hosts-RemoteAccessClient
package#ProcessComms,domain#R-HuiHrCCCS,domain#Link-Host-locatedIn-Space
package#ProcessComms,domain#R-HuiHrCCCS,domain#Link-Human-interactsRemotelyWith-Client
package#ProcessComms,domain#R-HuiHrCCCS,domain#Link-Human-interactsWith-Host
package#ProcessComms,domain#R-HuiHrCCCS,domain#Link-Human-interactsWith-RemoteAccessClient
package#ProcessComms,domain#R-HuiHrCCCS,domain#Link-RemoteAccessClient-usesRemotely-Client
package#ProcessComms,domain#R-HuiHrCCCS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-HuirRACSPH,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-HuirRACSPH,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-HuirRACSPH,domain#Link-Human-interactsRemotelyWith-Client
package#ProcessComms,domain#R-HuirRACSPH,domain#Link-Human-interactsRemotelyWith-Process
package#ProcessComms,domain#R-HuirRACSPH,domain#Link-Service-uses-Process
package#ProcessComms,domain#R-HuirRACSPH,domain#Link-SHost-hosts-Process
package#ProcessComms,domain#R-HuirRACSPH,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-HuiSP,domain#Link-Human-interactsWith-Proxy
package#ProcessComms,domain#R-HumCCCS,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-HumCCCS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-HumCCCS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-HumCCCS,domain#Link-Human-manages-Client
package#ProcessComms,domain#R-HumCCCS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-HuSAP,domain#Link-HostManager-manages-SHost
package#ProcessComms,domain#R-HuSAP,domain#Link-ServiceAttackPath-channelTo-Service
package#ProcessComms,domain#R-HuSAP,domain#Link-ServiceAttackPath-fromSubnet-LogicalSubnet
package#ProcessComms,domain#R-HuSAP,domain#Link-ServiceManager-manages-Service
package#ProcessComms,domain#R-HuSAP,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-HuSC,domain#Link-HostManager-manages-SHost
package#ProcessComms,domain#R-HuSC,domain#Link-ServiceChannel-channelFrom-Client
package#ProcessComms,domain#R-HuSC,domain#Link-ServiceChannel-channelTo-Service
package#ProcessComms,domain#R-HuSC,domain#Link-ServiceManager-manages-Service
package#ProcessComms,domain#R-HuSC,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-HuStCCCS,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-HuStCCCS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-HuStCCCS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-HuStCCCS,domain#Link-Human-interactsWith-Client
package#ProcessComms,domain#R-HuStCCCS,domain#Link-Human-worksFor-Employer
package#ProcessComms,domain#R-HuStCCCS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-IDFfCCCftS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-IDFfCCCftS,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-IDFfCCCftS,domain#Link-DataFlow-flowsToIn-ProcAccess
package#ProcessComms,domain#R-IDFfCCCftS,domain#Link-DataFlow-flowsViaCS-ClientChannel
package#ProcessComms,domain#R-IDFfCCCftS,domain#Link-Host-hosts-Service
package#ProcessComms,domain#R-IDFfCCCftS,domain#Link-ProcAccess-accessTo-Host
package#ProcessComms,domain#R-IDFfCCCftS,domain#Link-ProcAccess-accessTo-Service
package#ProcessComms,domain#R-IDFfCCCftS,domain#Link-ProcAccess-accessToService-ClientChannel
package#ProcessComms,domain#R-IDFfCCCftS,domain#Link-Service-receives-Data
package#ProcessComms,domain#R-NP1CCAPSC,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-NP1CCAPSC,domain#Link-LogicalSegment-from-AttackerSubnet
package#ProcessComms,domain#R-NP1CCAPSC,domain#Link-LogicalSegment-to-EntrySubnet
package#ProcessComms,domain#R-NP1CCAPSC,domain#Link-NetworkPath-end-EntrySubnet
package#ProcessComms,domain#R-NP1CCAPSC,domain#Link-NetworkPath-start-AttackerSubnet
package#ProcessComms,domain#R-NP1CCAPSC,domain#Link-ServiceChannel-channelFrom-Client
package#ProcessComms,domain#R-NP1CCAPSC,domain#Link-ServiceChannel-channelTo-Service
package#ProcessComms,domain#R-NP1CCAPSC,domain#Link-ServiceChannel-sourceViaNAT-EntrySubnet
package#ProcessComms,domain#R-NP2CCAPSC,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-NP2CCAPSC,domain#Link-LogicalSegment-from-AttackerSubnet
package#ProcessComms,domain#R-NP2CCAPSC,domain#Link-LogicalSegment-to-FromSubnet
package#ProcessComms,domain#R-NP2CCAPSC,domain#Link-NetworkPath-end-EntrySubnet
package#ProcessComms,domain#R-NP2CCAPSC,domain#Link-NetworkPath-extends-OldPath
package#ProcessComms,domain#R-NP2CCAPSC,domain#Link-NetworkPath-start-AttackerSubnet
package#ProcessComms,domain#R-NP2CCAPSC,domain#Link-OldPath-end-EntrySubnet
package#ProcessComms,domain#R-NP2CCAPSC,domain#Link-OldPath-pathTo-ServiceChannel
package#ProcessComms,domain#R-NP2CCAPSC,domain#Link-OldPath-start-FromSubnet
package#ProcessComms,domain#R-NP2CCAPSC,domain#Link-ServiceChannel-channelFrom-Client
package#ProcessComms,domain#R-NP2CCAPSC,domain#Link-ServiceChannel-channelTo-Service
package#ProcessComms,domain#R-NP2CCAPSC,domain#Link-ServiceChannel-sourceViaNAT-EntrySubnet
package#ProcessComms,domain#R-NPSCCAP,domain#Link-ClientAttackPath-attackPathFrom-NetworkPath
package#ProcessComms,domain#R-NPSCCAP,domain#Link-NetworkPath-start-AttackerSubnet
package#ProcessComms,domain#R-NPSCCAP,domain#Link-ServiceChannel-channelFrom-Client
package#ProcessComms,domain#R-NPSCCAP,domain#Link-ServiceChannel-channelTo-Process
package#ProcessComms,domain#R-NPSCCAP,domain#Link-ServiceChannel-channelVia-ClientAttackPath
package#ProcessComms,domain#R-OCAPNoS,domain#Link-AttackPath-channelTo-Service
package#ProcessComms,domain#R-OCAPNoS,domain#Link-AttackPath-fromSubnet-LogicalSubnet
package#ProcessComms,domain#R-OCAPNoS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-OCAPNoS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-OCAPNoS,domain#Link-ClientChannel-channelVia-AttackPath
package#ProcessComms,domain#R-OCAPNoS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-OSAPLaS,domain#Link-ServiceAttackPath-channelTo-Service
package#ProcessComms,domain#R-OSAPLaS,domain#Link-ServiceAttackPath-fromSubnet-LogicalSubnet
package#ProcessComms,domain#R-OSAPLaS,domain#Link-SHost-connectedTo-LogicalSubnet
package#ProcessComms,domain#R-OSAPLaS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-OSAPNaS,domain#Link-AttackPath-channelTo-Service
package#ProcessComms,domain#R-OSAPNaS,domain#Link-AttackPath-fromSubnet-LogicalSubnet
package#ProcessComms,domain#R-OSAPNaS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-PCaFCSCCC,domain#Link-ClientChannel-channelVia-ServiceChannel
package#ProcessComms,domain#R-PCaFCSCCC,domain#Link-ProcAccess-accessFromClient-ServiceChannel
package#ProcessComms,domain#R-PCaTSSCAP,domain#Link-ProcAccess-accessToService-ServiceChannel
package#ProcessComms,domain#R-PCaTSSCAP,domain#Link-ServiceChannel-channelVia-AttackPath
package#ProcessComms,domain#R-PCaTSSCCC,domain#Link-ClientChannel-channelVia-ServiceChannel
package#ProcessComms,domain#R-PCaTSSCCC,domain#Link-ProcAccess-accessToService-ServiceChannel
package#ProcessComms,domain#R-PcC,domain#Link-Process-controls-Client
package#ProcessComms,domain#R-PccCuS,domain#Link-Client-usesService-Service
package#ProcessComms,domain#R-PccCuS,domain#Link-Process-controls-Client
package#ProcessComms,domain#R-PccCuS,domain#Link-Process-controls-Service
package#ProcessComms,domain#R-PCCPCCS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-PCCPCCS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-PCCPCCS,domain#Link-ProxyChannel-channelFrom-Service
package#ProcessComms,domain#R-PCCPCCS,domain#Link-ProxyChannel-channelTo-Process
package#ProcessComms,domain#R-PCCPCCS,domain#Link-Service-uses-Process
package#ProcessComms,domain#R-PcP,domain#Link-Proxy-controls-Process
package#ProcessComms,domain#R-PILS,domain#Link-Interface-connectsFrom-SHost
package#ProcessComms,domain#R-PILS,domain#Link-Interface-connectsTo-LogicalSubnet
package#ProcessComms,domain#R-PILS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-PnPnS,domain#Link-Client-sharesCredentials-Proxy
package#ProcessComms,domain#R-PnPnS,domain#Link-Proxy-sharesCredentials-Service
package#ProcessComms,domain#R-RACvSPHRASP,domain#Link-Host-hosts-Process
package#ProcessComms,domain#R-RACvSPHRASP,domain#Link-Host-hosts-RemoteAccessService
package#ProcessComms,domain#R-RACvSPHRASP,domain#Link-Proxy-uses-RemoteAccessService
package#ProcessComms,domain#R-RACvSPHRASP,domain#Link-RemoteAccessClient-usesViaProxy-RemoteAccessService
package#ProcessComms,domain#R-RACvSPHRASP,domain#Link-RemoteAccessClient-viaProxy-Proxy
package#ProcessComms,domain#R-RACvSPHRASP,domain#Link-RemoteAccessService-uses-Process
package#ProcessComms,domain#R-RDvSPDtS,domain#Link-Proxy-usesAsProxy-Process
package#ProcessComms,domain#R-RDvSPDtS,domain#Link-RemoteAccessClient-usesViaProxy-Process
package#ProcessComms,domain#R-RDvSPDtS,domain#Link-RemoteAccessClient-viaProxy-Proxy
package#ProcessComms,domain#R-RDvSPHP,domain#Link-Host-hosts-Process
package#ProcessComms,domain#R-RDvSPHP,domain#Link-Proxy-uses-Process
package#ProcessComms,domain#R-RDvSPHP,domain#Link-RemoteAccessClient-usesRemotely-Process
package#ProcessComms,domain#R-RDvSPHP,domain#Link-RemoteAccessClient-viaProxy-Proxy
package#ProcessComms,domain#R-RDvSPIP,domain#Link-Proxy-usesAsProxy-Process
package#ProcessComms,domain#R-RDvSPIP,domain#Link-RemoteAccessClient-usesViaProxy-Process
package#ProcessComms,domain#R-RDvSPIP,domain#Link-RemoteAccessClient-viaProxy-Proxy
package#ProcessComms,domain#R-RTvSPCP,domain#Link-Proxy-usesAsProxy-Process
package#ProcessComms,domain#R-RTvSPCP,domain#Link-RemoteAccessClient-usesViaProxy-Process
package#ProcessComms,domain#R-RTvSPCP,domain#Link-RemoteAccessClient-viaProxy-Proxy
package#ProcessComms,domain#R-RTvSPHP,domain#Link-Host-hosts-Process
package#ProcessComms,domain#R-RTvSPHP,domain#Link-Proxy-uses-Process
package#ProcessComms,domain#R-RTvSPHP,domain#Link-RemoteAccessClient-usesRemotely-Process
package#ProcessComms,domain#R-RTvSPHP,domain#Link-RemoteAccessClient-viaProxy-Proxy
package#ProcessComms,domain#R-RTvSPRAS,domain#Link-Proxy-usesAsProxy-Process
package#ProcessComms,domain#R-RTvSPRAS,domain#Link-RemoteAccessClient-usesViaProxy-Process
package#ProcessComms,domain#R-RTvSPRAS,domain#Link-RemoteAccessClient-viaProxy-Proxy
package#ProcessComms,domain#R-SC,domain#Link-ServiceChannel-channelFrom-Client
package#ProcessComms,domain#R-SC,domain#Link-ServiceChannel-channelTo-Service
package#ProcessComms,domain#R-SC,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-SCAPvLS,domain#Link-Host-connectedTo-LogicalSubnet
package#ProcessComms,domain#R-SCAPvLS,domain#Link-Host-hosts-Process
package#ProcessComms,domain#R-SCAPvLS,domain#Link-Interface-connectsFrom-Host
package#ProcessComms,domain#R-SCAPvLS,domain#Link-Interface-connectsTo-LogicalSubnet
package#ProcessComms,domain#R-SCAPvLS,domain#Link-ServiceChannel-channelTo-Process
package#ProcessComms,domain#R-SCAPvLS,domain#Link-ServiceChannel-channelVia-ServiceAttackPath
package#ProcessComms,domain#R-SCAPvLS,domain#Link-ServiceChannel-viaSubnet-LogicalSubnet
package#ProcessComms,domain#R-SCCAP,domain#Link-ClosedClientAttackPath-fromSubnet-AttackerSubnet
package#ProcessComms,domain#R-SCCAP,domain#Link-ServiceChannel-channelTo-Process
package#ProcessComms,domain#R-SCCAP,domain#Link-ServiceChannel-channelVia-ClosedClientAttackPath
package#ProcessComms,domain#R-SCCHNPLS,domain#Link-CHost-connectedTo-FromSubnet
package#ProcessComms,domain#R-SCCHNPLS,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-SCCHNPLS,domain#Link-NetworkPath-start-FromSubnet
package#ProcessComms,domain#R-SCCHNPLS,domain#Link-OutboundIF-connectsFrom-CHost
package#ProcessComms,domain#R-SCCHNPLS,domain#Link-OutboundIF-connectsTo-FromSubnet
package#ProcessComms,domain#R-SCCHNPLS,domain#Link-ServiceChannel-channelFrom-Client
package#ProcessComms,domain#R-SCCHNPLS,domain#Link-ServiceChannel-channelVia-NetworkPath
package#ProcessComms,domain#R-ScDACDACCDF,domain#Link-DataAccess-fulfils-DataFlow
package#ProcessComms,domain#R-ScDACDACCDF,domain#Link-DataAccess-usedBy-Client
package#ProcessComms,domain#R-ScDACDACCDF,domain#Link-DataAsset-fulfils-DataAccess
package#ProcessComms,domain#R-ScDACDACCDF,domain#Link-DataFlow-flowsFrom-Client
package#ProcessComms,domain#R-ScDACDACCDF,domain#Link-DataFlow-flowsTo-Service
package#ProcessComms,domain#R-ScDACDACCDF,domain#Link-Vault-controls-DataAsset
package#ProcessComms,domain#R-ScDASDACCDF,domain#Link-Client-usesIndirectly-Service
package#ProcessComms,domain#R-ScDASDACCDF,domain#Link-DataAccess-fulfils-DataFlow
package#ProcessComms,domain#R-ScDASDACCDF,domain#Link-DataAccess-usedBy-Service
package#ProcessComms,domain#R-ScDASDACCDF,domain#Link-DataAsset-fulfils-DataAccess
package#ProcessComms,domain#R-ScDASDACCDF,domain#Link-DataFlow-flowsFrom-Service
package#ProcessComms,domain#R-ScDASDACCDF,domain#Link-DataFlow-flowsTo-Client
package#ProcessComms,domain#R-ScDASDACCDF,domain#Link-Vault-controls-DataAsset
package#ProcessComms,domain#R-SCDS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-SCDS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-SCDS,domain#Link-DataStep-flowsFrom-Service
package#ProcessComms,domain#R-SCDS,domain#Link-DataStep-flowsTo-Client
package#ProcessComms,domain#R-SCLPLSg,domain#Link-NetworkPath-traverses-LogicalSegment
package#ProcessComms,domain#R-SCLPLSg,domain#Link-ServiceChannel-channelVia-NetworkPath
package#ProcessComms,domain#R-SCLPvLS,domain#Link-NetworkPath-visits-LogicalSubnet
package#ProcessComms,domain#R-SCLPvLS,domain#Link-ServiceChannel-channelVia-NetworkPath
package#ProcessComms,domain#R-SCLSg,domain#Link-LogicalSegment-from-InboundIF
package#ProcessComms,domain#R-SCLSg,domain#Link-LogicalSegment-to-OutboundIF
package#ProcessComms,domain#R-SCLSg,domain#Link-ServiceChannel-usesLogicalRoute-LogicalSegment
package#ProcessComms,domain#R-SCLSgfTS,domain#Link-LogicalSegment-from-FromSubnet
package#ProcessComms,domain#R-SCLSgfTS,domain#Link-LogicalSegment-to-OutboundIF
package#ProcessComms,domain#R-SCLSgfTS,domain#Link-LogicalSegment-to-ToSubnet
package#ProcessComms,domain#R-SCLSgfTS,domain#Link-ServiceChannel-sourceDirect-ToSubnet
package#ProcessComms,domain#R-SCLSgfTS,domain#Link-ServiceChannel-usesLogicalRoute-LogicalSegment
package#ProcessComms,domain#R-SCLSgvTS,domain#Link-LogicalSegment-from-FromSubnet
package#ProcessComms,domain#R-SCLSgvTS,domain#Link-LogicalSegment-to-ToSubnet
package#ProcessComms,domain#R-SCLSgvTS,domain#Link-ServiceChannel-sourceViaNAT-ToSubnet
package#ProcessComms,domain#R-SCLSgvTS,domain#Link-ServiceChannel-usesLogicalRoute-LogicalSegment
